Year	Month	Day	Hour	Minute	Second	Temperatures (C)
2018	8	20	9	9	38	12.81	12.69	12.19	11.88	
2018	8	20	9	11	39	12.13	12.75	11.75	11.38	
2018	8	20	9	13	40	11.81	12.63	11.38	11.19	
2018	8	20	9	15	41	11.88	12.69	11.38	11.13	
2018	8	20	9	17	42	12.06	12.75	11.56	11.31	
2018	8	20	9	19	43	12.63	12.81	11.81	11.63	
2018	8	20	9	21	43	13.13	12.81	12.06	11.81	
2018	8	20	9	23	44	13.63	13.00	12.50	12.13	
2018	8	20	9	25	45	13.94	13.13	12.75	12.13	
2018	8	20	9	27	46	14.13	13.19	12.88	12.13	
2018	8	20	9	29	47	13.94	13.25	13.13	12.31	
2018	8	20	9	31	48	14.44	13.38	13.56	12.56	
